ChargePeriodStart,ChargePeriodEnd,ChargeFrequency,ChargeDescription,ChargeCategory,BillingPeriodStart,BillingPeriodEnd,Provider,Publisher,InvoiceIssuer,BillingAccountId,BilledCost,BillingCurrency,EffectiveCost,RegionId,ServiceCategory,ServiceName,SubAccountId,AvailabilityZone,ResourceName,ResourceId,ResourceType,CommitmentDiscountId,CommitmentDiscountType,CommitmentDiscountCategory,PricingQuantity,PricingUnit,PricingCategory,SkuId,SkuPriceId,ListUnitPrice,ListCost,ConsumedQuantity,ConsumedUnit
2023-11-11T03:00:00.000+0000,2023-11-11T15:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from US East (Northern Virginia),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,0.0000993069,GB,,2JE46xxxxxxNSTTW,2JE46CBZYW8NSxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,0.0000993069,GB
2023-11-11T03:00:00.000+0000,2023-11-11T15:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from US East (Northern Virginia),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,0.0000128244,GB,,2JE46xxxxxxNSTTW,2JE46CBZYW8NSxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,0.0000128244,GB
2023-11-12T03:00:00.000+0000,2023-11-12T12:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from US East (Northern Virginia),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,0.000103089,GB,,2JE46xxxxxxNSTTW,2JE46CBZYW8NSxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,0.000103089,GB
2023-11-12T03:00:00.000+0000,2023-11-12T12:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from US East (Northern Virginia),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,0.0000128244,GB,,2JE46xxxxxxNSTTW,2JE46CBZYW8NSxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,0.0000128244,GB
2023-11-13T00:00:00.000+0000,2023-11-13T19:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from US East (Northern Virginia),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,0.0001635635,GB,,2JE46xxxxxxNSTTW,2JE46CBZYW8NSxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,0.0001635635,GB
2023-11-13T00:00:00.000+0000,2023-11-13T19:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from US East (Northern Virginia),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,0.0000192328,GB,,2JE46xxxxxxNSTTW,2JE46CBZYW8NSxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,0.0000192328,GB
2023-11-14T02:00:00.000+0000,2023-11-14T04:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from US East (Northern Virginia),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,6.4121e-6,GB,,2JE46xxxxxxNSTTW,2JE46CBZYW8NSxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,6.4121e-6,GB
2023-11-04T22:00:00.000+0000,2023-11-04T23:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.79e-8,USD,1.79e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.941e-7,GB,,2T92AxxxxxxQHEXW,2T92AZQGNFAQHxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.7882e-8,8.941e-7,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.3e-9,USD,1.3e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,6.71e-8,GB,,2T92AxxxxxxQHEXW,2T92AZQGNFAQHxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.342e-9,6.71e-8,GB
2023-11-04T22:00:00.000+0000,2023-11-04T23:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,9e-9,USD,9e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,4.498e-7,GB,,2T92AxxxxxxQHEXW,2T92AZQGNFAQHxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,8.996e-9,4.498e-7,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.8e-9,USD,1.8e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.85e-8,GB,,2T92AxxxxxxQHEXW,2T92AZQGNFAQHxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.77e-9,8.85e-8,GB
2023-11-05T23:00:00.000+0000,2023-11-06T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.3e-9,USD,1.3e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,6.71e-8,GB,,2T92AxxxxxxQHEXW,2T92AZQGNFAQHxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.342e-9,6.71e-8,GB
2023-11-05T21:00:00.000+0000,2023-11-05T22:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.8e-9,USD,1.8e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.85e-8,GB,,2T92AxxxxxxQHEXW,2T92AZQGNFAQHxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.77e-9,8.85e-8,GB
2023-11-10T00:00:00.000+0000,2023-11-10T01:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,4.63e-8,USD,4.63e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,2.3154e-6,GB,,2T92AxxxxxxQHEXW,2T92AZQGNFAQHxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,4.6308e-8,2.3154e-6,GB
2023-11-10T23:00:00.000+0000,2023-11-11T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.3e-9,USD,1.3e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,6.71e-8,GB,,2T92AxxxxxxQHEXW,2T92AZQGNFAQHxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.342e-9,6.71e-8,GB
2023-11-10T00:00:00.000+0000,2023-11-10T01:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.52e-8,USD,1.52e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,7.609e-7,GB,,2T92AxxxxxxQHEXW,2T92AZQGNFAQHxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.5218e-8,7.609e-7,GB
2023-11-10T21:00:00.000+0000,2023-11-10T22:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.8e-9,USD,1.8e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.85e-8,GB,,2T92AxxxxxxQHEXW,2T92AZQGNFAQHxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.77e-9,8.85e-8,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,USD 0.0 per Requests for Requests-Tier1 in EU (Stockholm),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-north-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,33TTQxxxxxxEUZ85,33TTQRQQS5AEUxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-08T18:00:00.000+0000,2023-11-08T19:00:00.000+0000,Recurring,USD 0.0 per Requests for Requests-Tier1 in EU (Stockholm),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-north-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,33TTQxxxxxxEUZ85,33TTQRQQS5AEUxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-13T18:00:00.000+0000,2023-11-13T19:00:00.000+0000,Recurring,USD 0.0 per Requests for Requests-Tier1 in EU (Stockholm),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-north-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,33TTQxxxxxxEUZ85,33TTQRQQS5AEUxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-07T05:00:00.000+0000,2023-11-07T07:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from Europe (Spain),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,1.0077e-6,GB,,3BA4AxxxxxxU3QU5,3BA4APD8TCEU3xxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,1.0077e-6,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-central-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,3BKF6xxxxxxDJ5YT,3BKF6C2U97QDJxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-06T19:00:00.000+0000,2023-11-06T20:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-central-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,3BKF6xxxxxxDJ5YT,3BKF6C2U97QDJxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-11T19:00:00.000+0000,2023-11-11T20:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-central-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,3BKF6xxxxxxDJ5YT,3BKF6C2U97QDJxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-05T21:00:00.000+0000,2023-11-05T22:00:00.000+0000,Recurring,$0.02 per GB - Canada (Central) data transfer to South America (Sao Paulo),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,2.6e-9,USD,2.6e-9,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,1.304e-7,GB,,3PK46xxxxxxZR3XW,3PK46XP5X78ZRxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,2.608e-9,1.304e-7,GB
2023-11-07T05:00:00.000+0000,2023-11-07T06:00:00.000+0000,Recurring,$0.02 per GB - Canada (Central) data transfer to South America (Sao Paulo),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,8.9e-9,USD,8.9e-9,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,4.47e-7,GB,,3PK46xxxxxxZR3XW,3PK46XP5X78ZRxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,8.940000000000001e-9,4.47e-7,GB
2023-11-10T21:00:00.000+0000,2023-11-10T22:00:00.000+0000,Recurring,$0.02 per GB - Canada (Central) data transfer to South America (Sao Paulo),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,7.8e-9,USD,7.8e-9,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,3.912e-7,GB,,3PK46xxxxxxZR3XW,3PK46XP5X78ZRxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,7.824000000000001e-9,3.912e-7,GB
2023-11-01T17:00:00.000+0000,2023-11-01T18:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,4AR28xxxxxx2STYQ,4AR283EJ3D82Sxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-02T17:00:00.000+0000,2023-11-02T18:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,4AR28xxxxxx2STYQ,4AR283EJ3D82Sxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-03T17:00:00.000+0000,2023-11-03T18:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,4AR28xxxxxx2STYQ,4AR283EJ3D82Sxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-04T17:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.04e-8,USD,1.04e-8,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,5.104e-7,GB,,4AR28xxxxxx2STYQ,4AR283EJ3D82Sxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.0208000000000001e-8,5.104e-7,GB
2023-11-05T17:00:00.000+0000,2023-11-05T18:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,4AR28xxxxxx2STYQ,4AR283EJ3D82Sxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-06T17:00:00.000+0000,2023-11-06T19:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.04e-8,USD,1.04e-8,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,5.104e-7,GB,,4AR28xxxxxx2STYQ,4AR283EJ3D82Sxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.0208000000000001e-8,5.104e-7,GB
2023-11-07T06:00:00.000+0000,2023-11-07T18:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.04e-8,USD,1.04e-8,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,5.104e-7,GB,,4AR28xxxxxx2STYQ,4AR283EJ3D82Sxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.0208000000000001e-8,5.104e-7,GB
2023-11-08T17:00:00.000+0000,2023-11-08T18:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,4AR28xxxxxx2STYQ,4AR283EJ3D82Sxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-09T17:00:00.000+0000,2023-11-09T18:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,4AR28xxxxxx2STYQ,4AR283EJ3D82Sxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-10T17:00:00.000+0000,2023-11-10T18:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,4AR28xxxxxx2STYQ,4AR283EJ3D82Sxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-11T17:00:00.000+0000,2023-11-11T19:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.04e-8,USD,1.04e-8,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,5.104e-7,GB,,4AR28xxxxxx2STYQ,4AR283EJ3D82Sxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.0208000000000001e-8,5.104e-7,GB
2023-11-12T17:00:00.000+0000,2023-11-12T18:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,4AR28xxxxxx2STYQ,4AR283EJ3D82Sxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-13T18:00:00.000+0000,2023-11-13T19:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,4AR28xxxxxx2STYQ,4AR283EJ3D82Sxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-01T17:00:00.000+0000,2023-11-01T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SQS Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AWSQueueService,123412340534,,,,,,,,1.0,Requests,,4GAC7xxxxxxRF3VB,4GAC7KSBWB2RFxxx.xxxxxxxxxx.xxx6EN2CT7,4e-7,4e-7,1.0,Requests
2023-11-02T17:00:00.000+0000,2023-11-02T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SQS Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AWSQueueService,123412340534,,,,,,,,1.0,Requests,,4GAC7xxxxxxRF3VB,4GAC7KSBWB2RFxxx.xxxxxxxxxx.xxx6EN2CT7,4e-7,4e-7,1.0,Requests
2023-11-03T17:00:00.000+0000,2023-11-03T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SQS Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AWSQueueService,123412340534,,,,,,,,1.0,Requests,,4GAC7xxxxxxRF3VB,4GAC7KSBWB2RFxxx.xxxxxxxxxx.xxx6EN2CT7,4e-7,4e-7,1.0,Requests
2023-11-04T17:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,"First 1,000,000 Amazon SQS Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AWSQueueService,123412340534,,,,,,,,2.0,Requests,,4GAC7xxxxxxRF3VB,4GAC7KSBWB2RFxxx.xxxxxxxxxx.xxx6EN2CT7,4e-7,8e-7,2.0,Requests
2023-11-05T17:00:00.000+0000,2023-11-05T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SQS Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AWSQueueService,123412340534,,,,,,,,1.0,Requests,,4GAC7xxxxxxRF3VB,4GAC7KSBWB2RFxxx.xxxxxxxxxx.xxx6EN2CT7,4e-7,4e-7,1.0,Requests
2023-11-06T17:00:00.000+0000,2023-11-06T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SQS Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AWSQueueService,123412340534,,,,,,,,1.0,Requests,,4GAC7xxxxxxRF3VB,4GAC7KSBWB2RFxxx.xxxxxxxxxx.xxx6EN2CT7,4e-7,4e-7,1.0,Requests
2023-11-07T17:00:00.000+0000,2023-11-07T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SQS Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AWSQueueService,123412340534,,,,,,,,1.0,Requests,,4GAC7xxxxxxRF3VB,4GAC7KSBWB2RFxxx.xxxxxxxxxx.xxx6EN2CT7,4e-7,4e-7,1.0,Requests
2023-11-08T17:00:00.000+0000,2023-11-08T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SQS Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AWSQueueService,123412340534,,,,,,,,1.0,Requests,,4GAC7xxxxxxRF3VB,4GAC7KSBWB2RFxxx.xxxxxxxxxx.xxx6EN2CT7,4e-7,4e-7,1.0,Requests
